правильщик	 м.
правильщица	 ж.
правителев	 прил. устар.
правитель	 м.
правительница	 ж.
правительский	 прил. устар.
правительственный	 прил.
правительство	 ср.
правительствовать	 несов. неперех. устар.
правка	 ж.
правленец	 м. разг.
правленский	 прил. разг.-сниж.
правленческий	 прил.
правленый	 прил.
правнук	 м.
правнука	 ж. устар.
правнуки	 мн.
правнуков	 прил.
правнучата	 мн.
правнучатный	 прил.
правнучатый	 прил. устар.
правнучек	 м. разг.
правнучка	 ж.
правнучкин	 прил.
правобережный	 прил.
правобережье	 ср.
правовед	 м.
правоведение	 ср.
правоведец	 м. устар.
правоверие	 ср.
правоверность	 ж.
правоверный	 прил.
правовой	 прил.
праводушие	 ср. устар.
праводушный	 прил. устар.
правозаступник	 м.
правозаступничество	 ср.
праволюб	 м. устар.
праволюбие	 ср. устар.
правомерность	 ж.
правомерный	 прил.
правомочие	 ср.
правомочность	 ж.
правомочный	 прил.
правонарушение	 ср.
правонарушитель	 м.
правонарушительница	 ж.
правонарушительский	 прил.
правоотношение	 ср.
правописание	 ср.
правописный	 прил. устар.
правопорядок	 м.
правопреемник	 м.
правопреемство	 ср.
православие	 ср.
православная	 ж.
православные	 мн. устар.
правосознание	 ср.
правоспособность	 ж.
правоспособный	 прил.
правосторонний	 прил.
правосудие	 ср.
правосудный	 прил. устар.
правота	 ж.
правофланговая	 ж.
правочный	 прил. разг.
правша	 м. и ж. разг.
правые	 мн.
правящий	 прил.
прагматист	 м.
прадед	 м.
прадедов	 прил.
прадедовский	 прил.
прадедушка	 м.
прадедушкин	 прил.
прадеды	 мн.
празднественный	 прил. устар.
празднество	 ср.
праздник	 м.
праздничание	 ср. разг.
праздничать	 несов. неперех. разг.
праздничек	 м. разг.
праздничность	 ж.
праздничный	 прил.
празднование	 ср.
праздновать	 несов. перех. и неперех.
праздноваться	 несов.
празднолюбец	 м. устар.
празднолюбивый	 прил. устар.
празднолюбие	 ср. устар.
праздномыслие	 ср. устар.
праздномыслить	 несов. неперех. устар.
празднослов	 м. устар.
празднословие	 ср. устар.
празднословить	 несов. неперех. устар.
празднословный	 прил. устар.
праздность	 ж.
праздношатай	 м. разг.
праздношатайка	 м. и ж. разг.
праздношатание	 ср. разг.-сниж.
праздношататель	 м. разг.-сниж.
праздношатательство	 ср. разг.-сниж.
праздношатательствовать	 несов. неперех. разг.-сниж.
праздношататься	 несов. разг.-сниж.
праздношатающаяся	 ж. разг.-сниж.
праздный	 прил.
празелёный	 прил. устар.
празелень	 ж. устар.
празем	 м.
празеодим	 м.
праисторический	 прил.
праистория	 ж.
пракрит	 м.
пракритский	 прил.
практик	 м.
практика	 ж.
практикант	 м.
практикантка	 ж.
практикантский	 прил.
практиковать	 несов. перех. и неперех.
практиковаться	 несов.
практикум	 м.
практикующий	 прил. разг.
практицизм	 м.
практический	 прил.
практичность	 ж.
практичный	 прил.
праматерь	 ж.
праотец	 м.
праотеческий	 прил. устар.
праотцовский	 прил.
праотцы	 мн.
праотческий	 прил. устар.
прапорщик	 м.
прапорщица	 ж. разг.
прапорщицкий	 прил.
прапорщичий	 прил.
прапрабабка	 ж.
прапрабабкин	 прил.
прапрабабушка	 ж.
прапрабабушкин	 прил.
праправнук	 м.
праправнуки	 мн.
праправнучка	 ж.
праправнучки	 мн.
прапрадед	 м.
прапрадедовский	 прил.
прапрадедушка	 м.
прапрадеды	 мн.
прапращур	 м.
прародина	 ж.
прародители	 мн.
прародитель	 м.
прародительница	 ж.
прародительский	 прил.
прасол	 м.
прасолка	 ж.
прасольский	 прил.
прасольство	 ср.
прасольщица	 ж.
пратикабельный	 прил.
пратикабль	 м.
прах	 м.
праховый	 прил. устар.
прачечная	 ж.
прачечный	 прил.
прачка	 ж.
прачкин	 прил.
пращ	 м.
праща	 ж.
пращевой	 прил.
пращник	 м.
пращур	 м.
праязык	 м.
праязыковой	 прил.
праязычный	 прил.
преавантажный	 прил. устар.
преамбула	 ж.
пребедный	 прил.
пребедовый	 прил.
пребезобразный	 прил.
пребелый	 прил.
преблагой	 прил.
преблагополучный	 прил.
преблагородный	 прил.
пребледный	 прил.
пребогатый	 прил.
пребойкий	 прил.
пребольшой	 прил.
пребольшущий	 прил. разг.
пребывание	 ср.
пребывать	 несов. неперех.
пребыть	 сов. неперех.
преважный	 прил.
превалирование	 ср.
превалировать	 несов. неперех.
превеликий	 прил.
превеликолепный	 прил.
превентивный	 прил.
превенция	 ж.
превесёлый	 прил.
превечный	 прил.
превзойти	 сов. перех.
превкусный	 прил.
превнимательный	 прил.
превозвысить	 сов. перех. и неперех. устар.
превозвыситься	 сов. устар.
превозвышать	 несов. перех. и неперех. устар.
превозвышаться	 несов. устар.
превозвышение	 ср. устар.
превозвышенный	 прил. устар.
превозгласить	 сов. перех. устар.
превозглашать	 несов. перех. устар.
превозмогание	 ср.
превозмогать	 несов. перех.
превозмочь	 сов. перех.
превознесение	 ср.
превознести	 сов. перех.
превознестись	 сов.
превозносить	 несов. перех.
превозноситься	 несов.
превозношение	 ср.
превосходительный	 прил. устар.
превосходительство	 ср.
превосходить	 несов. перех.
превосходный	 прил.
превосходство	 ср.
превосходствовать	 несов. неперех. устар.
превосходящий	 прил.
превратить	 сов. перех.
превратиться	 сов.
превратное	 ср.
превратности	 мн.
превратность	 ж.
превратный	 прил.
превращаемость	 ж.
превращать	 несов. перех.
превращаться	 несов.
превращение	 ср.
превращённый	 прил.
превредный	 прил.
превысить	 сов. перех.
превысокий	 прил.
превыспренний	 прил.
превыспренности	 мн. устар.
превыспренность	 ж.
превыспренный	 прил.
превышать	 несов. перех.
превышаться	 несов.
превышение	 ср.
прегадкий	 прил.
преглубокий	 прил.
преглупый	 прил.
преглухой	 прил.
прегнусный	 прил.
преголодный	 прил.
прегордый	 прил.
прегорький	 прил.
прегорячий	 прил.
прегостеприимный	 прил.
преграда	 ж.
преградить	 сов. перех.
преграждать	 несов. перех.
преграждаться	 несов.
преграждение	 ср. устар.
прегрешать	 несов. неперех. устар.
прегрешение	 ср. устар.
прегрешить	 сов. неперех. устар.
прегрозный	 прил.
прегрубый	 прил.
прегрустный	 прил.
прегрязный	 прил.
прегустой	 прил.
предавать	 несов. перех.
предаваться	 несов.
предалтарный	 прил.
предамбарье	 ср.
преданность	 ж.
преданный	 прил.
предатель	 м.
предательница	 ж.
предательский	 прил.
предательство	 ср.
предательствовать	 несов. неперех. разг.
предать	 сов. перех.
предаться	 сов.
предбанник	 м.
предбанничек	 м. разг.
предбоевой	 прил.
предбудущий	 прил. устар.
предварение	 ср.
предварилка	 ж. разг.-сниж.
предварительность	 ж.
предварительный	 прил.
предварить	 сов. перех.
предвариться	 сов.
предварять	 несов. перех.
предваряться	 несов.
предведение	 ср. устар.
предвесенний	 прил.
предвестие	 ср.
предвестить	 сов. перех.
предвестник	 м.
предвестница	 ж.
предвечерие	 ср.
предвечерний	 прил.
предвечный	 прил. устар.
предвещание	 ср. устар.
предвещатель	 м. устар.
предвещательница	 ж. устар.
предвещательный	 прил. устар.
предвещать	 несов. перех.
предвещаться	 несов.
предвзятость	 ж.
предвзятый	 прил.
предвидение	 ср.
предвидеть	 несов. перех.
предвидеться	 несов.
предвкусие	 ср. устар.
предвкусить	 сов. перех.
предвкушать	 несов. перех.
предвкушаться	 несов.
предвкушение	 ср.
предводитель	 м.
предводительница	 ж.
предводительский	 прил.
предводительство	 ср.
предводительствовать	 несов. неперех.
предводить	 несов. перех. и неперех. устар.
предвоенный	 прил.
предвозвеститель	 м. устар.
предвозвестительница	 ж. устар.
предвозвестить	 сов. перех. устар.
предвозвеститься	 сов. устар.
предвозвестник	 м.
предвозвестница	 ж.
предвозвещать	 несов. перех. устар.
предвозвещаться	 несов. устар.
предвозвещение	 ср. устар.
предвосхитить	 сов. перех.
предвосхищать	 несов. перех.
предвосхищаться	 несов.
предвосхищение	 ср.
предвыборный	 прил.
предвыходной	 прил.
предвычисление	 ср.
предвычислить	 сов. перех.
предвычислять	 несов. перех.
предглазничный	 прил.
предгорный	 прил.
предгорье	 ср.
предгрозовой	 прил.
предгрозовье	 ср.
предгрозье	 ср.
преддверие	 ср.
преддиванный	 прил.
преддипломный	 прил.
преддоговорный	 прил.
преддождевой	 прил.
пределы	 мн.
предельность	 ж.
предельный	 прил.
предержащий	 прил. устар.
предерзкий	 прил.
предерзостный	 прил.
предзакатный	 прил.
предзачётный	 прил.
предзимний	 прил.
предзимье	 ср.
предзнаменование	 ср.
предзнаменовать	 сов. перех.
предзнаменовывать	 несов. перех.
предзнаменовываться	 несов.
предзорный	 прил.
предзорье	 ср.
предивный	 прил. разг.
предика	 ж. устар.
предикативность	 ж.
предикий	 прил.
предилекция	 ж. устар.
предисловие	 ср.
предисловный	 прил.
предкамера	 ж.
предкамерный	 прил.
предки	 мн.
предковский	 прил. устар.
предкризисный	 прил.
предлагать	 несов. перех. и неперех.
предлагаться	 несов.
предлежание	 ср.
предлежать	 несов. неперех. устар.
предлинный	 прил.
предложить	 сов. перех. и неперех.
предместник	 м. устар.
предместница	 ж. устар.
предместье	 ср.
предмет	 м.
предметник	 м. разг.
предметница	 ж. разг.
предметность	 ж.
предметный	 прил.
предметы	 мн.
предмобилизационный	 прил.
предмостный	 прил.
предмостье	 ср.
предназначать	 несов. перех.
предназначаться	 несов.
предназначение	 ср.
предназначить	 сов. перех.
преднамереваться	 несов. устар.
преднамерение	 ср. устар.
преднамеренность	 ж.
преднамеренный	 прил.
преднамериться	 сов. устар.
предначать	 сов. перех. устар.
предначертание	 ср.
предначертать	 сов. перех.
предначинание	 ср. устар.
предначинать	 несов. перех. устар.
предначинаться	 несов. устар.
преднерестовый	 прил.
предновогодний	 прил.
предночной	 прил.
предобеденный	 прил.
предобморочный	 прил.
предображать	 несов. перех. устар.
предображаться	 несов. устар.
предобразить	 сов. перех. устар.
предобразиться	 сов. устар.
предобренький	 прил. разг.
предобродушный	 прил.
предобросовестный	 прил.
предобрый	 прил.
предовольный	 прил. разг.
предок	 м.
предолгий	 прил.
предоперационная	 ж.
предоперационный	 прил.
предопределение	 ср.
предопределённость	 ж.
предопределить	 сов. перех.
предопределиться	 сов.
предопределять	 несов. перех.
предопределяться	 несов.
предорогой	 прил.
предосадный	 прил.
предосенний	 прил.
предоставить	 сов. перех. и неперех.
предоставление	 ср.
предоставлять	 несов. перех. и неперех.
предоставляться	 несов.
предостаточный	 прил.
предостерегательный	 прил. устар.
предостерегать	 несов. перех.
предостерегаться	 несов.
предостерегающий	 прил.
предостережение	 ср.
предостеречь	 сов. перех.
предостойный	 прил.
предосторожность	 ж.
предосудительное	 ср. разг.
предосудительность	 ж.
предосудительный	 прил.
предотвратить	 сов. перех.
предотвращать	 несов. перех.
предотвращаться	 несов.
предотвращение	 ср.
предотъездный	 прил.
предохранение	 ср.
предохранитель	 м.
предохранительный	 прил.
предохранить	 сов. перех.
предохраниться	 сов.
предохранять	 несов. перех.
предохраняться	 несов.
предошлый	 прил. разг.-сниж.
предощутить	 сов. перех. устар.
предощущать	 несов. перех. устар.
предощущение	 ср. устар.
предпахотный	 прил.
предписание	 ср.
предписать	 сов. перех.
предписывать	 несов. перех.
предписываться	 несов.
предплечевой	 прил.
предплечье	 ср.
предплужник	 м.
предплюсна	 ж.
предплюсневой	 прил.
предполагаемый	 прил.
предполагать	 несов. перех.
предполагаться	 несов.
предположение	 ср.
предположительность	 ж.
предположительный	 прил.
предположить	 сов. перех.
предполье	 ср.
предполярный	 прил.
предпосадочный	 прил.
предпосевной	 прил.
предпослать	 сов. перех.
предпоследний	 прил.
предпосылать	 несов. перех.
предпосылаться	 несов.
предпосылка	 ж.
предпочесть	 сов. перех. и неперех.
предпочитать	 несов. перех. и неперех.
предпочитаться	 несов.
предпочка	 ж.
предпочтение	 ср.
предпочтительность	 ж.
предпочтительный	 прил.
предпраздничный	 прил.
предприимчивость	 ж.
предприимчивый	 прил.
предприниматель	 м.
предпринимательница	 ж.
предпринимательский	 прил.
предпринимательство	 ср.
предпринимать	 несов. перех.
предприниматься	 несов.
предпринять	 сов. перех.
предприятие	 ср.
предпрядение	 ср.
предпусковой	 прил.
предраковый	 прил.
предрасполагать	 несов. перех.
предрасполагаться	 несов.
предрасположение	 ср.
предрасположенность	 ж.
предрасположенный	 прил.
предрасположить	 сов. перех.
предрассветный	 прил.
предрассудки	 мн.
предрассудок	 м.
предрассудочный	 прил.
предрассуждение	 ср. устар.
предрекание	 ср. устар.
предрекать	 несов. перех.
предрекаться	 несов.
предречение	 ср.
предречь	 сов. перех.
предрешать	 несов. перех.
предрешаться	 несов.
предрешение	 ср.
предрешённость	 ж.
предрешённый	 прил.
предрешить	 сов. перех.
предродовой	 прил.
предрождественский	 прил.
предросток	 м.
предсвадебный	 прил.
председателев	 прил. разг.
председатель	 м.
председательница	 ж. разг.
председательский	 прил.
председательство	 ср. разг.
председательствование	 ср.
председательствовать	 несов. неперех. разг.
председательствующий	 м.
председательша	 ж. разг.
председать	 несов. неперех. устар.
предсердие	 ср.
предсказание	 ср.
предсказатель	 м.
предсказательница	 ж.
предсказательный	 прил.
предсказать	 сов. перех. и неперех.
предсказывание	 ср.
предсказывать	 несов. перех. и неперех.
предсказываться	 несов.
предсмертный	 прил.
представать	 несов. неперех.
представительница	 ж.
представительность	 ж.
представительствовать	 несов. неперех.
представить	 сов. перех. и неперех.
представиться	 сов.
представка	 ж. устар.
представление	 ср.
представлять	 несов. перех. и неперех.
представляться	 несов.
предстартовый	 прил.
предстатель	 м. устар.
предстательница	 ж. устар.
предстательный	 прил.
предстательство	 ср. устар.
предстательствовать	 несов. неперех. устар.
предстать	 сов. неперех.
предстепье	 ср.
предстояние	 ср. устар.
предстоять	 несов. неперех.
предстоящее	 ср.
предсумеречный	 прил.
предсъездовский	 прил.
предтечный	 прил. устар.
предубедить	 сов. перех. устар.
предубедиться	 сов. устар.
предубеждать	 несов. перех. устар.
предубеждаться	 несов. устар.
предубеждение	 ср.
предубеждённый	 прил.
предуборочный	 прил.
предуведомить	 сов. перех. устар.
предуведомление	 ср. устар.
предуведомлять	 несов. перех. устар.
предуведомляться	 несов. устар.
предугаданное	 ср.
предугадать	 сов. перех. и неперех.
предугадывание	 ср.
предугадывать	 несов. перех. и неперех.
предугадываться	 несов.
предуготовительный	 прил. устар.
предуготовить	 сов. перех. устар.
предуготовление	 ср. устар.
предуготовлять	 несов. перех. устар.
предуготовляться	 несов. устар.
предузнавать	 несов. перех. устар.
предузнаваться	 несов. устар.
предузнать	 сов. перех. устар.
предуказание	 ср.
предуказать	 сов. перех.
предуказывать	 несов. перех.
предумышление	 ср. устар.
предумышленность	 ж.
предумышленный	 прил.
предупредительность	 ж.
предупредительный	 прил.
предупредить	 сов. перех.
предупреждать	 несов. перех.
предупреждаться	 несов.
предупреждающий	 прил.
предупреждение	 ср.
предурной	 прил. разг.
предусматривание	 ср.
предусматривать	 несов. перех.
предусматриваться	 несов.
предусмотрение	 ср. устар.
предусмотреть	 сов. перех.
предусмотрительность	 ж.
предусмотрительный	 прил.
предустановленный	 прил. устар.
предустье	 ср.
предустьевый	 прил.
предутренний	 прил.
предутро	 ср. разг.
предходить	 несов. неперех. устар.
предчувствие	 ср.
предчувствовать	 несов. перех.
предчувствоваться	 несов.
предшедший	 прил. устар.
предшественник	 м.
предшественница	 ж.
предшествовавший	 прил.
предшествование	 ср.
предшествовать	 несов. неперех.
предшествующий	 прил.
предъюбилейный	 прил.
предъявитель	 м.
предъявительница	 ж.
предъявительский	 прил. разг.
предъявить	 сов. перех.
предъявление	 ср.
предъявлять	 несов. перех.
предъявляться	 несов.
предыдущее	 ср.
предыдущий	 прил.
предызбирать	 несов. перех. устар.
предызбрать	 сов. перех. устар.
предыконный	 прил.
предынфарктный	 прил.
предысторический	 прил.
предыстория	 ж.
предэкзаменационный	 прил.
преемник	 м.
преемница	 ж.
преемнический	 прил.
преемничество	 ср.
преемственность	 ж.
преемственный	 прил.
преемство	 ср.
преестественный	 прил. устар.
прежалкий	 прил.
прежалобный	 прил.
прежалостный	 прил.
прежаркий	 прил.
преждевременность	 ж.
преждевременный	 прил.
прежестокий	 прил.
прежирный	 прил.
прежнее	 ср.
прежний	 прил.
презабавный	 прил.
презамечательный	 прил.
презанимательный	 прил.
презанятный	 прил. разг.
презатруднительный	 прил.
презент	 м. устар.
презентабельность	 ж.
презентабельный	 прил.
презентант	 м.
презентационный	 прил.
презентовать	 несов. и сов. перех. устар.
презерватив	 м.
презервативный	 прил.
презервация	 ж.
презервный	 прил.
презервы	 мн.
президент	 м.
президентский	 прил.
президентство	 ср.
президентствовать	 несов. неперех.
президентура	 ж.
президентша	 ж. разг.
президиум	 м.
презирать	 несов. перех.
презираться	 несов.
презлой	 прил.
презлющий	 прил. разг.
презнатный	 прил.
презорство	 ср. устар.
презрение	 ср.
презренная	 ж.
презренность	 ж.
презреть	 сов. перех.
презритель	 м. устар.
презрительность	 ж.
презрительный	 прил.
презумпция	 ж.
преизбыток	 м.
преизбыточествовать	 несов. неперех. устар.
преизбыточный	 прил.
преизобиловать	 несов. неперех.
преизобильный	 прил. устар.
преизрядный	 прил.
преимущественный	 прил.
преимущество	 ср.
преимуществовать	 несов. неперех. устар.
преинтересный	 прил.
преискусный	 прил.
преисподний	 прил.
преисподняя	 ж.
преисполнить	 сов. перех. устар.
преисполниться	 сов.
преисполнять	 несов. перех. устар.
преисполняться	 несов.
преисправный	 прил.
прейскурант	 м.
прейскурантный	 прил.
прейти	 сов. перех. и неперех. устар.
прекапризный	 прил.
прекарий	 м.
прекарист	 м.
прекарный	 прил.
прекислый	 прил.
преклонение	 ср.
преклонить	 сов. перех. устар.
преклониться	 сов.
преклонность	 ж.
преклонный	 прил.
преклонять	 несов. перех. устар.
преклоняться	 несов.
прекомический	 прил.
прекомичный	 прил.
прекос	 м.
прекословие	 ср. устар.
прекословить	 несов. неперех.
прекосовый	 прил.
прекрасивый	 прил.
прекрасненький	 прил. разг.
прекраснодушие	 ср.
прекраснодушный	 прил.
прекрасное	 ср.
прекратить	 сов. перех.
прекратиться	 сов.
прекращать	 несов. перех.
прекращаться	 несов.
прекращение	 ср.
прекрепкий	 прил.
прекрупный	 прил.
прекрутой	 прил.
прекурьёзный	 прил.
прелагать	 несов. перех. устар.
прелат	 м.
прелатский	 прил.
прелатство	 ср.
прелёгкий	 прил.
прелести	 мн.
прелестная	 ж.
прелестник	 м. устар.
прелестница	 ж. устар.
прелестный	 прил.
прелиминарии	 мн.
прелиминарный	 прил.
прелина	 ж. разг.
преловкий	 прил.
преложение	 ср. устар.
преложитель	 м. устар.
преложительница	 ж. устар.
преложить	 сов. перех. устар.
преломить	 сов. перех.
преломиться	 сов.
преломление	 ср.
преломляемость	 ж.
преломлятель	 м.
преломлять	 несов. перех.
преломляться	 несов.
прелость	 ж.
прелукавый	 прил.
прелый	 прил.
прель	 ж.
прельститель	 м.
прельстительница	 ж.
прельстительность	 ж.
прельстительный	 прил.
прельстить	 сов. перех.
прельститься	 сов.
прельщать	 несов. перех.
прельщаться	 несов.
прельщение	 ср. устар.
прелюбезный	 прил.
прелюбодей	 м.
прелюбодейка	 ж.
прелюбодейничать	 несов. неперех. разг.
прелюбодейный	 прил.
прелюбодейственный	 прил. устар.
прелюбодейство	 ср. устар.
прелюбодействовать	 несов. неперех.
прелюбодеяние	 ср.
прелюбопытный	 прил.
прелюд	 м.
прелюдик	 м. разг.
прелюдирование	 ср.
прелюдировать	 несов. неперех.
прелюдия	 ж.
прелютый	 прил.
премаленький	 прил.
премерзкий	 прил.
премиальные	 мн.
премиальный	 прил.
премилашка	 м. и ж. разг.
премиленький	 прил. разг.
премилостивый	 прил. устар.
премилый	 прил.
преминуть	 сов. неперех.
премирование	 ср.
премированный	 прил.
премировать	 несов. и сов. перех.
премироваться	 несов.
премировочный	 прил.
премия	 ж.
премногий	 прил.
премногоуважаемый	 прил.
премножество	 ср.
премодный	 прил.
премудрёный	 прил.
премудрость	 ж.
премудрый	 прил.
премьера	 ж.
премьер-майор	 м. устар.
премьер-министр	 м.
премьерный	 прил.
премягкий	 прил.
пренаивный	 прил.
пренебрегать	 несов. перех. и неперех.
пренебрегаться	 несов.
пренебрежение	 ср.
пренебрежительность	 ж.
пренебрежительный	 прил.
пренебречь	 сов. перех. и неперех.
пренегодный	 прил.
пренелепый	 прил. разг.
пренеприятность	 ж.
пренеприятный	 прил.
пренесносный	 прил.
пренести	 сов. перех. устар.
пренестись	 сов. устар.
пренизкий	 прил.
прения	 мн.
преносить	 несов. перех. устар.
преноситься	 несов. устар.
пренумерант	 м. устар.
преобидный	 прил.
преобладание	 ср.
преобладать	 несов. неперех.
преобладающий	 прил.
преображать	 несов. перех.
преображаться	 несов.
Преображение	 ср.
преображение	 ср.
преобразить	 сов. перех.
преобразиться	 сов.
преобразование	 ср.
преобразовательница	 ж.
преобразовательный	 прил.
преобразовательский	 прил.
преобразовать	 сов. перех.
преобразоваться	 сов.
преобразовывание	 ср.
преобразовывать	 несов. перех.
преобразовываться	 несов.
преобратить	 сов. перех. устар.
преобратиться	 сов. устар.
преобращать	 несов. перех. устар.
преобращаться	 несов. устар.
преогромный	 прил. разг.
преодолевать	 несов. перех.
преодолеваться	 несов.
преодоление	 ср.
преодолеть	 сов. перех.
преодолимый	 прил.
преопытный	 прил.
преоригинальный	 прил.
преосвященный	 м.
преосвященство	 ср.
преострый	 прил.
преотвратительный	 прил.
преотличный	 прил.
преотменный	 прил.
преочаровательный	 прил.
препакостный	 прил.
препарат	 м.
препаратный	 прил.
препаратор	 м.
препараторская	 ж.
препараторский	 прил.
препараторша	 ж. разг.
препарация	 ж. устар.
препарирование	 ср.
препарировать	 несов. и сов. перех.
препарироваться	 несов.
препарировка	 ж. разг.
препарировочный	 прил. разг.
препаровальный	 прил.
препаровка	 ж.
препаровочная	 ж.
препаровочный	 прил.
препаршивый	 прил. разг.
препаскудный	 прил. разг.-сниж.
препикантный	 прил.
препинание	 ср. устар.
препинания	 мн. устар.
препинать	 несов. перех. устар.
препинаться	 несов. устар.
препирание	 ср. устар.
препирательство	 ср.
препираться	 несов.
преплохой	 прил.
препнуть	 сов. перех. устар.
препнуться	 сов. устар.
препобедить	 сов. перех. устар.
препобеждать	 несов. перех. устар.
препоганый	 прил. разг.
преподавание	 ср.
преподаватель	 м.
преподавательница	 ж. разг.
преподавательский	 прил.
преподавать	 несов. перех. и неперех.
преподаваться	 несов.
преподать	 сов. перех.
преподача	 ж. устар.
преподлый	 прил. разг.
преподнесение	 ср.
преподнести	 сов. перех.
преподносить	 несов. перех.
преподноситься	 несов.
преподношение	 ср.
преподобие	 ср.
преподобный	 прил.
препожаловать	 сов. перех. и неперех. разг.
препозитивный	 прил.
препозиция	 ж.
преполезный	 прил.
препона	 ж. устар.
препонятливый	 прил.
препоручать	 несов. перех. устар.
препоручаться	 несов.
препоручение	 ср. устар.
препоручить	 сов. перех. устар.
препорядочный	 прил.
препотешный	 прил. разг.
препочтенный	 прил.
препоясать	 сов. перех. устар.
препоясаться	 сов. устар.
препоясывать	 несов. перех. устар.
препоясываться	 несов. устар.
препринт	 м.
препринтный	 прил.
преприятный	 прил.
препроводительная	 ж. разг.
препроводительный	 прил.
препроводить	 сов. перех.
препровождать	 несов. перех.
препровождаться	 несов.
препровождение	 ср.
препрославленный	 прил. устар.
препростой	 прил.
препротивный	 прил.
препустой	 прил.
препьяный	 прил.
препятствие	 ср.
препятство	 ср. устар.
препятствователь	 м. устар.
препятствовать	 несов. неперех.
прерафаэлит	 м.
прерафаэлиты	 мн.
прервать	 сов. перех.
прерваться	 сов.
пререкание	 ср.
пререкаться	 несов.
прерия	 ж.
прерогатива	 ж.
прерывание	 ср.
прерыватель	 м.
прерывать	 несов. перех.
прерываться	 несов.
прерывающийся	 прил.
прерывистость	 ж.
прерывистый	 прил.
прерывность	 ж.
прерывный	 прил.
прерывчатый	 прил.
пресбиопия	 ж.
пресветлость	 ж. устар.
пресветлый	 прил.
пресвитер	 м.
пресвитерианец	 м.
пресвитерианин	 м.
пресвитерианка	 ж.
пресвитерианский	 прил.
пресвитерианство	 ср.
пресвятой	 прил.
пресекать	 несов. перех.
пресекаться	 несов.
пресердитый	 прил.
пресерьёзный	 прил.
пресечение	 ср.
пресечь	 сов. перех.
пресечься	 сов.
пресильный	 прил.
пресиний	 прил.
прескверный	 прил.
прескрытный	 прил.
прескупой	 прил.
прескучный	 прил.
преслабый	 прил.
преславный	 прил.
пресладкий	 прил.
преследование	 ср.
преследователь	 м.
преследовательница	 ж.
преследовать	 несов. перех.
преследоваться	 несов.
преследуемая	 ж.
преследуемый	 м.
преследующий	 м.
пресловутый	 прил.
пресмешной	 прил.
пресмирный	 прил.
пресмыкание	 ср.
пресмыкательство	 ср.
пресмыкаться	 несов.
пресмыкающееся	 ср.
пресмыкающиеся	 мн.
пресмыкающийся	 прил.
пресноватый	 прил. разг.
пресноводность	 ж.
пресноводный	 прил.
пресное	 ср.
пресность	 ж.
преснота	 ж. разг.
пресный	 прил.
преспокойный	 прил.
пресс	 м.
пресса	 ж.
пресс-атташе	 м. нескл.
пресс-бюро	 ср. нескл.
пресс-конференция	 ж.
пресс-маслёнка	 ж.
пресс-ножницы	 мн.
прессовальная	 ж.
прессовальный	 прил.
прессовальня	 ж.
прессование	 ср.
прессованный	 прил.
прессовать	 несов. перех.
прессоваться	 несов.
прессовка	 ж.
прессовочный	 прил.
прессовщик	 м.
прессовщица	 ж.
прессовый	 прил.
пресс-папье	 ср. нескл.
пресс-подборщик	 м.
пресс-порошок	 м.
пресс-релиз	 м.
пресс-форма	 ж.
пресс-центр	 м.
прессшпан	 м.
прессшпановый	 прил.
преставать	 несов. неперех. устар.
преставиться	 сов. устар.
преставление	 ср. устар.
престарательный	 прил.
престарелая	 ж. разг.
престарелость	 ж. разг.
престаренький	 прил. разг.
престарый	 прил.
престать	 сов. неперех. устар.
престидижитатор	 м. устар.
престидижитаторский	 прил.
престиж	 м.
Престол	 м. разг.
престол	 м.
престолонаследие	 ср.
престолонаследник	 м.
престранный	 прил.
престрашенный	 прил. разг.
престрашный	 прил.
престрогий	 прил.
преступать	 несов. перех. устар.
преступаться	 несов.
преступить	 сов. перех. устар.
преступление	 ср.
преступник	 м.
преступница	 ж.
преступное	 ср. разг.
преступность	 ж.
преступный	 прил.
пресуществиться	 сов. устар.
пресуществляться	 несов. устар.
пресчастливый	 прил.
пресытить	 сов. перех.
пресытиться	 сов.
пресыщать	 несов. перех.
пресыщаться	 несов.
пресыщение	 ср.
пресыщенность	 ж.
пресыщенный	 прил.
претворение	 ср.
претворить	 сов. перех.
претвориться	 сов.
претворять	 несов. перех.
претворяться	 несов.
претёмный	 прил.
претендент	 м.
претендентка	 ж.
претендовать	 несов. неперех.
претензионный	 прил.
претензия	 ж.
претенциозность	 ж.
претенциозный	 прил.
